"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"1099-1","K p pequeno a pequeno superior Ac","ACnc","Pt","Sor/Plas","Ord","","BLDBK","Kp sup(a) Ac SerPl Ql","","; Kp sup(a); Kp^a; K (little p) (little a); Arbitrary concentration; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Ql; Ordinal; QL; Qualitative; Qual; Screen; Antibodies; Autoantibody; Antibody; Autoantibodies; Antby; Acy; Anti; P prime; BLOOD BANK",""
"11101-3","Bactéria","Naric","Pt","LiqSinov","Qn","Microscopia optica grande aumento","MICRO","Bacteria Snv HPF-#/area","","Bact; #/area; Number areic; Count/volume; Point in time; Random; Snv; Joint fluid; Joint aspirate; Synovial fluid; Syn fl; Joint fld; Joint flu; Synov; SNV; SF; Quantitative; QNT; Quant; Quan; LM; Micros; Microscopic; Microbiology",""
"11261-5","Identificação de bactérias","Ident","Pt","Vagina","Nom","Cultura aeróbica","MICRO","Bacteria Vag Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Genital vaginal; Vagina; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"11475-1","Identificação de microorganismo","Ident","Pt","XXX","Nom","Cultura","MICRO","Microorganism XXX Cult","","Org; Organism; Microorganisms; Organisms; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"11702-8","Fluxo sanguíneo.sistólica.máxima","Velocidade","Pt","Artéria Cerebral média","Qn","US.doppler","OB.US","Cerebral a Middle Vmax sys DOP","","Maximum; Maximal; Largest; Peak; Vmax sys; Bld flow.sys; Velocity; Point in time; Random; Cerebral a Middle; Art; Quantitative; QNT; Quant; Quan; DOP; DUPLEX; Ultrasound; ULS; Sonogram; Sonography; Sonograph; Echography; Dynamic; OBSTERICAL.ULTRASOUND; OBSTERICAL.ULTRASOUND; Obstetrical; Obstetrics; VEL max; V max; Max V",""
"11704-4","Fluxo sanguíneo.sistólica.máxima","Velocidade","Pt","Ducto arterioso","Qn","US.doppler","OB.US","DA Vmax sys DOP","","Maximum; Maximal; Largest; Peak; Vmax sys; Bld flow.sys; Velocity; Point in time; Random; DA; Quantitative; QNT; Quant; Quan; DOP; DUPLEX; Ultrasound; ULS; Sonogram; Sonography; Sonograph; Echography; Dynamic; OBSTERICAL.ULTRASOUND; OBSTERICAL.ULTRASOUND; Obstetrical; Obstetrics; VEL max; Ductus SV; V max; Max V",""
"12178-0","Bactéria","ACnc","Pt","Genital","Ord","Preparação à fresco","MICRO","Bacteria Genital Ql Á fresco","","Bact; Arbitrary concentration; Point in time; Random; Gen; Genital tract; Urogenit; Urogenital; Ql; Ordinal; QL; Qualitative; Qual; Screen; Wet Prep; Wet mount; Wet prep; Microbiology",""
"12281-2","Identificação de bactérias","Ident","Pt","Cervice","Nom","Cultura anaeróbica","MICRO","Bacteria Cervix Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Cervix; Genital tract; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"12814-0","Potássio","SCnc","Pt","LiqVitreo","Qn","","CHEM","Potássio Vitf-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Vitf; Vitreous fluid; VitF; Vitreous humor; Vitreous humour; Quantitative; QNT; Quant; Quan; Chemistry",""
"13314-0","Identificação de bactérias","Ident","Pt","Esperma","Nom","","MICRO","Bacteria Smn","","Bact; Identity or presence; Point in time; Random; Smn; Ejaculate; Seminal fluid; SMPLS; Sem; Nominal; Isolated; Microbiology",""
"13315-7","Identificação de bactérias","Ident","24H","Urina","Nom","Cultura","MICRO","Bacteria 24H Ur Cult","","Bact; Identity or presence; 1 day; 24 hours; 24HR; Ur; UR; Urn; UA; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"14093-9","Identificação de bactérias","Ident","Pt","Agua","Nom","Cultura","MICRO","Bacteria Wat Cult","","Bact; Identity or presence; Point in time; Random; Wat; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"14124-2","Bactéria","ACnc","Pt","Esperma","Ord","Microscopia optica","FERT","Bacteria Smn Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Smn; Ejaculate; Seminal fluid; SMPLS; Sem; Ql; Ordinal; QL; Qualitative; Qual; Screen; Micro; LM; Micros; Microscopic; FERTILITY TESTING",""
"14172-1","Potássio","SCnc","Pt","LiqSinov","Qn","","CHEM","Potássio Snv-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Snv; Joint fluid; Joint aspirate; Synovial fluid; Syn fl; Joint fld; Joint flu; Synov; SNV; SF; Quantitative; QNT; Quant; Quan; Chemistry",""
"14320-6","Identificação de bactérias","Ident","Pt","Urina","Nom","Cultura @1:100","MICRO","Deprecated Bacteria Ur Cult @1:100","","Bact; Identity or presence; Point in time; Random; Ur; UR; Urn; UA; Nominal; Cult @1:100; Cult @1:100; Cultures; C&S; Isolated; Microbiology",""
"14325-5","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura ambiental","MICRO","Bacteria XXX Envir Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Envir Cult; Environ; Surveillance culture; Cultures; C&S; Isolated; Microbiology",""
"14394-1","Uréia nitrogenada","MCnc","Pt","LiqPleur","Qn","","CHEM","Urea Nit Plr-mCnc","","; Urea Nit; UN; Blood urea nitrogen; N2; N; Mass concentration; Level; Point in time; Random; thoracentesis fluid; Pleural fluid; Quantitative; QNT; Quant; Quan; Chemistry",""
"14396-6","Uréia nitrogenada","MCnc","Pt","LiqSinov","Qn","","CHEM","Urea Nit Snv-mCnc","","; Urea Nit; UN; Blood urea nitrogen; N2; N; Mass concentration; Level; Point in time; Random; Snv; Joint fluid; Joint aspirate; Synovial fluid; Syn fl; Joint fld; Joint flu; Synov; SNV; SF; Quantitative; QNT; Quant; Quan; Chemistry",""
"14402-2","Creatinina","MCnc","Pt","LiqGast","Qn","","CHEM","Creat Gast-mCnc","","; Creat; CR; Mass concentration; Level; Point in time; Random; Gastric contents; Gastric fluid; Quantitative; QNT; Quant; Quan; Chemistry",""
"14407-1","Fósforo","MCnc","Pt","LiqGast","Qn","","CHEM","Phosphate Gast-mCnc","","Phos; Phosphrous; Phosphorous; Pi; i Phos; PO4; Phosphorus; Inorganic phosphate; Phosphate total; Mass concentration; Level; Point in time; Random; Gastric contents; Gastric fluid; Quantitative; QNT; Quant; Quan; Chemistry",""
"14475-8","Identificação de bactérias","Ident","Pt","Cervice","Nom","Cultura aeróbica","MICRO","Bacteria Cervix Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Cervix; Genital tract; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"14477-4","Identificação de bactérias","Ident","Pt","Uretra","Nom","Cultura aeróbica","MICRO","Bacteria Urth Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Urth; Genital tract; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"14478-2","Identificação de bactérias","Ident","Pt","Pênis","Nom","Cultura aeróbica","MICRO","Bacteria Penis Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Penile; Pen; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"15202-5","Potássio","SCnc","Pt","Fezes","Qn","","CHEM","Potássio Stl-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"17279-1","Identificação de bactérias","Ident","Pt","LiqPleur","Nom","Cultura aeróbica","MICRO","Bacteria Plr Aerobe Cult","","Bact; Identity or presence; Point in time; Random; thoracentesis fluid; Pleural fluid; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"17795-6","Potássio","SCnc","Pt","Solução Quadrileralgesia","Qn","","CHEM","Potássio Hyperal Soln-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Hyperal Soln; Quantitative; QNT; Quant; Quan; Chemistry",""
"17898-8","Identificação de bactérias","Ident","Pt","Garganta","Nom","Cultura aeróbica","MICRO","Bacteria Throat Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Throat; Upper respiratory; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"17909-3","Identificação de bactérias","Ident","Pt","Ferida.profunda","Nom","Cultura aeróbica","MICRO","Bacteria Deep Wnd Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Deep Wnd; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"17915-0","Identificação de bactérias","Ident","Pt","Ferida superficial","Nom","Cultura aeróbica","MICRO","Bacteria Shlw Wnd Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Shlw Wnd; Wound - shallow; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"17925-9","Identificação de bactérias","Ident","Pt","Ferida.profunda","Nom","Cultura anaeróbica","MICRO","Bacteria Deep Wnd Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Deep Wnd; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"17928-3","Identificação de bactérias","Ident","Pt","SgTotal","Nom","Cultura aeróbica","MICRO","Bacteria Sg Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Blood; WB; Whole blood; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"17934-1","Identificação de bactérias","Ident","Pt","SgTotal","Nom","Cultura anaeróbica","MICRO","Bacteria Sg Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Blood; WB; Whole blood; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"17956-4","Identificação de bactérias","Ident","Pt","LiqOrg","Nom","Cultura anaeróbica","MICRO","Bacteria Fld Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; BF; Fluid; Body fluid; FLU; Fl; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"17969-7","Identificação de bactérias","Ident","Pt","Urina","Nom","Cultura aeróbica","MICRO","Deprecated Bacteria Ur Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Ur; UR; Urn; UA; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"18192-5","Bactéria","ACnc","Pt","Nasal","Ord","Microscopia optica","MICRO","Bacteria Nose Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; Nos; Smell; Nasal; Ql; Ordinal; QL; Qualitative; Qual; Screen; LM; Micros; Microscopic; Microbiology",""
"18372-3","Potássio","SRat","6H","Urina","Qn","","CHEM","Potássio 6H Ur-sRate","","K+; Potass; K; sRate; Substance rate; 6 hours; 6Hr; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"19096-7","Eletrólitos","Imp","24H","Urina","Nar","","CHEM","Electrolytes 24H Ur-Imp","","Lytes; Elect; Electr; Electrolyte; Interpretation; Interp; Impression; Impressions; 1 day; 24 hours; 24HR; Ur; UR; Urn; UA; Narrative; Report; Chemistry",""
"19126-2","Identificação de bactérias","Ident","Pt","MedOssea","Nom","Cultura aeróbica","MICRO","Bacteria Mar Aerobe Cult","","Bact; Identity or presence; Point in time; Random; BM; Bone marrow; BON; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"19127-0","Identificação de bactérias","Ident","Pt","Escarro","Nom","Cultura para germes comuns à Sindrome de Angústia Respiratória Aguda (SARA)","MICRO","Bacteria Spt ARDS Cult","","Bact; Identity or presence; Point in time; Random; Spt; Lower respiratory; Nominal; ARDS Cult; ARDS Culture; Cultures; C&S; Isolated; Microbiology",""
"19128-8","Identificação de bactérias","Ident","Pt","Catet","Nom","Cultura","MICRO","Bacteria Cath Tip Cult","","Bact; Identity or presence; Point in time; Random; Cath Tip; Catheter tip; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"20474-3","Identificação de bactérias","Ident","Pt","Tecido","Nom","Cultura de biópsia","MICRO","Bacteria Tec Bx Cult","","Bact; Identity or presence; Point in time; Random; Tissue; Nominal; Bx Cult; Cultures; C&S; Isolated; Microbiology",""
"20693-8","Identificação de bactérias","Ident","Pt","Ninhada","Nom","Cultura aeróbica","MICRO","Bacteria Litter Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"20694-6","Identificação de bactérias","Ident","Pt","^Embrião","Nom","Cultura aeróbica","MICRO","Bacteria Embryo Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"20695-3","Bactéria","NCnc","Pt","Leite materno","Qn","","MICRO","Bacteria # Mother Milk","","Bact; #; Number concentration; Count/mass; Count; AcS; CT; Acsolute; Acsolutes; Cnt; Point in time; Random; Mother Milk; Mother's milk; Quantitative; QNT; Quant; Quan; Microbiology",""
"20877-7","Identificação de bactérias","Ident","Pt","Isolado","Nom","Inoculação em animais","MICRO","Bacteria Islt Anim Inoc","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Anim Inoc; Isolated; Microbiology",""
"20878-5","Identificação de bactérias","Ident","Pt","Isolado","Nom","Cultura anaeróbica","MICRO","Bacteria Islt Anaerobe Cult","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Anaerobe Cult; Anaero; Cultures; C&S; Isolated; Microbiology",""
"20879-3","Identificação de bactérias","Ident","Pt","Leite","Nom","Cultura aeróbica","MICRO","Bacteria Mlk Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Mlk; MLK; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"21020-3","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura Anaeróbica+Aeróbica","MICRO","Bacteria XXX Anaerobe+Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Anaerobe+Aerobe Cult; Cultures; C&S; Anaerobe+Aerobe Cult; Aerobe Cult; Aerobed; Isolated; Microbiology",""
"603-1","Identificação de bactérias","Ident","Pt","Queimadura","Nom","Cultura","MICRO","Bacteria Burn Cult","","Bact; Identity or presence; Point in time; Random; Brn; Nominal; Cult; Cultures; C&S; Isolated; Microbiology",""
"21476-7","Potássio","SCnc","24H","Urina","Qn","","CHEM","Potássio 24H Ur-sCnc","","K+; Potass; K; Substance concentration; Level; 1 day; 24 hours; 24HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"60032-0","Identificação de bactéria","Ident","Pt","LiqDialPerit","Nom","Cultura","MICRO","","","",""
"22760-3","Potássio","MCnc","Pt","Sor/Plas","Qn","","CHEM","Potássio SerPl-mCnc","","K+; Potass; K; Mass concentration; Level; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Quantitative; QNT; Quant; Quan; Chemistry",""
"23667-9","Identificação de bactérias","Ident","Pt","XXX","Nom","","MICRO","Bacteria XXX","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Isolated; Microbiology",""
"25145-4","Bactéria","ACnc","Pt","UrinaSed","Ord","Microscopia optica","UA","Bacteria UrnS Ql Micro","","Bact; Arbitrary concentration; Point in time; Random; UrnS; Urine sediment; UR; Urn; Ql; Ordinal; QL; Qualitative; Qual; Screen; Micro; LM; Micros; Microscopic; URINALYSIS; UA",""
"25506-7","Potássio","SCnt","Pt","Fezes","Qn","","CHEM","Potássio Stl-sCnt","","K+; Potass; K; Substance content; Point in time; Random; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"27441-5","Potássio","SCnt","24H","Fezes","Qn","","CHEM","Potássio 24H Stl-sCnt","","K+; Potass; K; Substance content; 1 day; 24 hours; 24HR; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"2819-1","Potássio","SCnc","Pt","LCR","Qn","","CHEM","Potássio CSF-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Cerebral spinal fluid; Spinal Fluid; Cerebrospinal Fl; Spinal Flu; Spinal Fld; Quantitative; QNT; Quant; Quan; Chemistry",""
"2820-9","Potássio","SCnc","Pt","LiqDial","Qn","","CHEM","Potássio Dial fld-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Dialysis fluid; Dialysate; Diaf; Quantitative; QNT; Quant; Quan; Chemistry",""
"2821-7","Potássio","SCnc","Pt","LiqOrg","Qn","","CHEM","Potássio Fld-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; BF; Fluid; Body fluid; FLU; Fl; Quantitative; QNT; Quant; Quan; Chemistry",""
"2822-5","Potássio","SCnc","Pt","LiqGast","Qn","","CHEM","Potássio Gast-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Gastric contents; Gastric fluid; Quantitative; QNT; Quant; Quan; Chemistry",""
"2823-3","Potássio","SCnc","Pt","Sor/Plas","Qn","","CHEM","Potássio SerPl-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Quantitative; QNT; Quant; Quan; Chemistry",""
"2824-1","Potássio","SCnc","Pt","Eritroc","Qn","","CHEM","Potássio RBC-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Erythrocytes; Red blood corpusles; Red blood cells; Quantitative; QNT; Quant; Quan; Chemistry",""
"2825-8","Potássio","SCnc","Pt","Saliva","Qn","","CHEM","Potássio Saliva-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Sal; Quantitative; QNT; Quant; Quan; Chemistry",""
"2826-6","Potássio","SRat","72H","Fezes","Qn","","CHEM","Potássio 72H Stl-sRate","","K+; Potass; K; sRate; Substance rate; 3 days; 72 hours; 72HR; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Quantitative; QNT; Quant; Quan; Chemistry",""
"2827-4","Potássio","SCnc","Pt","Suor","Qn","","CHEM","Potássio Sweat-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; SWT; Quantitative; QNT; Quant; Quan; Chemistry",""
"2828-2","Potássio","SCnc","Pt","Urina","Qn","","CHEM","Potássio Ur-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"2829-0","Potássio","SRat","24H","Urina","Qn","","CHEM","Potássio 24H Ur-sRate","","K+; Potass; K; sRate; Substance rate; 1 day; 24 hours; 24HR; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"2830-8","Clearance Renal de Potássio","VRat","24H","Urina+Sor/Plas","Qn","","CHEM","Potássio Cl 24H Ur+SerPl-vRate","","K+; Potass; K; vRate; Volume rate; Flow; 1 day; 24 hours; 24HR; Ur+SerPl; Ur+SerPl; UR; Urn; UA; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Quantitative; QNT; Quant; Quan; Cl; Kidney; Clear; Clearanc; Clearances; Clr; Chemistry",""
"30549-0","Potássio","SCnc","Pt","Nutrição parenteral total","Qn","","CHEM","Potássio TPN-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Total parental nutrition; Quantitative; QNT; Quant; Quan; Chemistry",""
"3105-4","Urobilinogênio","ACnc","Pt","Fezes","Ord","","CHEM","Urobilinogen Stl Ql","","UBG; Urobilngn; Urobili; Arbitrary concentration; Point in time; Random; Stl; Feces; Faeces; Bowel movement; Fecal; Faecal; Ql; Ordinal; QL; Qualitative; Qual; Screen; Chemistry",""
"31157-1","Carboxihemoglobina","MCnc","Pt","SgTotal","Qn","","CHEM","COHgb Sg-mCnc","","; COHgb; Carboxyhemoglob; Carbon monoxide.hemoglobin; COHb; HbCO; Carbonyl hemoglobin; Carbonmonoxyhemoglobin; CO haemoglobin; CO hemoglobin; Carboxyhaemoglobin; Hemoglobin bound with carbon dioxide; Carbonyl Hgb; Carbonyl haemoglobin; Mass concentration; Level; Point in time; Random; Blood; WB; Whole blood; Quantitative; QNT; Quant; Quan; Chemistry",""
"31219-9","Alipia felis Ac.IgM","ACnc","Pt","Soro","Qn","","MICRO","A felis IgM Ser-aCnc","","Immune globulin M; Immunoglobulin M; A felis; Cat Scratch Disease; Cat Scratch Fever; Arbitrary concentration; Point in time; Random; Serum; SR; Quantitative; QNT; Quant; Quan; Antibodies; Autoantibody; Antibody; Autoantibodies; Antby; Acy; Anti; Microbiology",""
"31750-3","LAcirinto Bovino Ag","ACnc","Pt","Sor/Plas","Ord","","SERO","Bov Inner Ear Ag SerPl Ql","","; Bov Inner Ear; Arbitrary concentration; Point in time; Random; SerPl; SerPlas; SerP; Serum; SR; Plasma; Pl; Plsm; Ql; Ordinal; QL; Qualitative; Qual; Screen; Antigen; Antigens; Beef; Serology",""
"32336-0","Potássio","SCnc","Pt","XXX","Qn","","CHEM","Potássio XXX-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Quantitative; QNT; Quant; Quan; Chemistry",""
"32355-0","Identificação de bactérias","Ident","Pt","XXX","Nom","Cultura respiratória","MICRO","Bacteria XXX Resp Cult","","Bact; Identity or presence; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Nominal; Resp Cult; Cultures; C&S; Isolated; Microbiology",""
"32367-5","Identificação de bactérias","Ident","Pt","Isolado","Nom","Cultura aeróbica","MICRO","Bacteria Islt Aerobe Cult","","Bact; Identity or presence; Point in time; Random; Islt; Isol; Nominal; Aerobe Cult; Aerobed; Cultures; C&S; Isolated; Microbiology",""
"32550-6","Potássio","Sub","XXX","Urina","Qn","","CHEM","Potássio ?Tm sub Ur Qn","","K+; Potass; K; Substance amount; ?Tm; Ur; UR; Urn; UA; Quantitative; QNT; Quant; Quan; Chemistry",""
"32713-0","Potássio","SCnc","Pt","SgArt","Qn","","CHEM","Potássio SgA-sCnc","","K+; Potass; K; Substance concentration; Level; Point in time; Random; Blood; Blood arterial; ART; Bld art; Bld arterial; Blood art; Art blood; Art bld; AcG; Quantitative; QNT; Quant; Quan; Chemistry",""
"32763-5","Bactéria","ACnc","Pt","XXX","Ord","Preparação à fresco","MICRO","Bacteria XXX Ql Á fresco","","Bact; Arbitrary concentration; Point in time; Random; Misc; Miscellaneous; Unspecified; Other; Ql; Ordinal; QL; Qualitative; Qual; Screen; Wet Prep; Wet mount; Wet prep; Microbiology",""
"32810-4","Identificação de bactérias","Ident","Pt","Bronq","Nom","","MICRO","Bacteria Bronch","","Bact; Identity or presence; Point in time; Random; Bronch; Bro; Nominal; Isolated; Microbiology",""
"33218-9","Bactéria","Naric","Pt","Urina","Qn","Contagem automática","UA","Bacteria #/area Ur Auto","","Bact; #/area; Number areic; Count/volume; Point in time; Random; Ur; UR; Urn; Quantitative; QNT; Quant; Quan; Auto; URINALYSIS",""
