"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"95084-0","C Peptide T02h post prandial","Masse/Volume","Ponctuel","Sérum/Plasma","Numérique","","Tests","","C Peptide T02h post prandial [Masse/Volume] Sérum/Plasma ; Numérique","",""
"94841-4","Potassium","Moles/Volume","Ponctuel","Urine du foetus","Numérique","","Biochimie","","Potassium [Moles/Volume] Urine du foetus ; Numérique","",""
"95594-8","25-hydroxycholécalciférol","Masse/Volume","Ponctuel","Sang capillaire","Numérique","","Biochimie","","25-hydroxycholécalciférol [Masse/Volume] Sang capillaire ; Numérique","",""
"95675-5","Fièvre jaune virus Ac IgG","Présence/Seuil","Ponctuel","Milieux divers","Qualitatif","Immunoanalyse","Microbiologie","","Fièvre jaune virus Ac IgG [Présence/Seuil] Milieux divers ; Qualitatif ; Immunoanalyse","",""
"87939-5","Bactérie","Identification","Ponctuel","Liquide péricardique","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide péricardique ; Résultat nominal ; Culture anaérobie","",""
"88236-5","Bactérie","Identification","Ponctuel","Liquide céphalorachidien","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide céphalorachidien ; Résultat nominal ; Culture aérobie","",""
"87829-8","Bactérie","Présence/Seuil","Ponctuel","Urine","Qualitatif","","Analyses urinaires","","Bactérie [Présence/Seuil] Urine ; Qualitatif","",""
"87929-6","Bactérie","Identification","Ponctuel","Liquide amniotique","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide amniotique ; Résultat nominal ; Culture aérobie","",""
"87930-4","Bactérie","Identification","Ponctuel","Brûlure","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Brûlure ; Résultat nominal ; Culture aérobie","",""
"87937-9","Bactérie","Identification","Ponctuel","Liquide céphalorachidien","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide céphalorachidien ; Résultat nominal ; Culture anaérobie","",""
"87941-1","Bactérie","Identification","Ponctuel","Placenta","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Placenta ; Résultat nominal ; Culture anaérobie","",""
"87942-9","Bactérie","Identification","Ponctuel","Liquide pleural","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide pleural ; Résultat nominal ; Culture anaérobie","",""
"88683-8","Bactérie","Identification","Ponctuel","Liquide bronchoalvéolaire","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide bronchoalvéolaire ; Résultat nominal ; Culture anaérobie","",""
"87454-5","Potassium","Masse/Volume","Ponctuel","Milieux divers","Numérique","","Biochimie","","Potassium [Masse/Volume] Milieux divers ; Numérique","",""
"87455-2","Potassium","Masse/Masse","Ponctuel","Milieux divers","Numérique","","Biochimie","","Potassium [Masse/Masse] Milieux divers ; Numérique","",""
"89644-9","Bactérie","Identification","Ponctuel","Échantillon du système respiratoire inférieur","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Échantillon du système respiratoire inférieur ; Résultat nominal ; Culture anaérobie","",""
"87931-2","Bactérie","Identification","Ponctuel","Matériel implanté","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Matériel implanté ; Résultat nominal ; Culture aérobie","",""
"87933-8","Bactérie","Identification","Ponctuel","Liquide amniotique","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide amniotique ; Résultat nominal ; Culture anaérobie","",""
"87938-7","Bactérie","Identification","Ponctuel","Matériel implanté","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Matériel implanté ; Résultat nominal ; Culture anaérobie","",""
"87934-6","Bactérie","Identification","Ponctuel","Bile","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Bile ; Résultat nominal ; Culture anaérobie","",""
"89344-6","CD38+IgM-/100 cellules CD19","Fraction de nombres","Ponctuel","Sang","Numérique","","Immunophénotypage","","CD38+IgM-/100 cellules CD19 [Fraction de nombres] Sang ; Numérique","",""
"87932-0","Bactérie","Identification","Ponctuel","Sinus","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Sinus ; Résultat nominal ; Culture aérobie","",""
"87936-1","Bactérie","Identification","Ponctuel","Brûlure","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Brûlure ; Résultat nominal ; Culture anaérobie","",""
"87940-3","Bactérie","Identification","Ponctuel","Ascite","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Ascite ; Résultat nominal ; Culture anaérobie","",""
"87944-5","Bactérie","Identification","Ponctuel","Liquide synovial","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide synovial ; Résultat nominal ; Culture anaérobie","",""
"87954-4","Bactérie","Identification","Ponctuel","Sang de cordon","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Sang de cordon ; Résultat nominal ; Culture aérobie","",""
"91062-0","Bactérie","Identification","Ponctuel","Poche de plaquettes","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Poche de plaquettes ; Résultat nominal ; Culture anaérobie","",""
"91866-4","Bactérie","Identification","Ponctuel","Bouche","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Bouche ; Résultat nominal ; Culture aérobie","",""
"91818-5","Bactérie","Identification","Ponctuel","Échantillon du système respiratoire supérieur","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Échantillon du système respiratoire supérieur ; Résultat nominal ; Culture anaérobie","",""
"91865-6","Bactérie","Identification","Ponctuel","Prélèvement génital","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Prélèvement génital ; Résultat nominal ; Culture anaérobie","",""
"87943-7","Bactérie","Identification","Ponctuel","Sinus","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Sinus ; Résultat nominal ; Culture anaérobie","",""
"88139-1","Bactérie","Identification","Ponctuel","Liquide oculaire","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide oculaire ; Résultat nominal ; Culture anaérobie","",""
"88141-7","Bactérie","Identification","Ponctuel","Liquide oculaire","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide oculaire ; Résultat nominal ; Culture aérobie","",""
"88142-5","Bactérie","Identification","Ponctuel","Cornée/conjonctive","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Cornée/conjonctive ; Résultat nominal ; Culture aérobie","",""
"87955-1","Bactérie","Identification","Ponctuel","Sang de cordon","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Sang de cordon ; Résultat nominal ; Culture anaérobie","",""
"104865-1","Bactérie","Présence/Seuil","Ponctuel","Urine","Qualitatif","Assistance par ordinateur","Microbiologie","","Bactérie [Présence/Seuil] Urine ; Qualitatif ; Assistance par ordinateur","",""
"105051-7","Bactérie","Nombre/Champ","Ponctuel","Sédiments urinaires","Numérique","Microscopie","Microbiologie","","Bactérie [Nombre/Champ] Sédiments urinaires ; Numérique ; Microscopie","",""
"105052-5","Bactérie","Présence/Seuil","Ponctuel","Sédiments urinaires","Qualitatif","Microscopie","Microbiologie","","Bactérie [Présence/Seuil] Sédiments urinaires ; Qualitatif ; Microscopie","",""
"105610-0","Bactérie","Nombre/Volume","Ponctuel","Liquide bronchoalvéolaire","Numérique","Culture","Microbiologie","","Bactérie [Nombre/Volume] Liquide bronchoalvéolaire ; Numérique ; Culture","",""
"105917-9","Bactérie","Identification","Ponctuel","Liquide bronchoalvéolaire","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Liquide bronchoalvéolaire ; Résultat nominal ; Culture","",""
"105924-5","Bactérie","Identification","Ponctuel","Plaie chirurgicale","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Plaie chirurgicale ; Résultat nominal ; Culture","",""
"105925-2","Bactérie","Identification","Ponctuel","Péri-ombilicale","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Péri-ombilicale ; Résultat nominal ; Culture aérobie","",""
"105932-8","Bactérie","Identification","Ponctuel","Prélèvement bronchopulmonaire","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Prélèvement bronchopulmonaire ; Résultat nominal ; Culture","",""
"106018-5","Bactérie","Nombre/Volume","Ponctuel","Sperme","Numérique","Culture","Microbiologie","","Bactérie [Nombre/Volume] Sperme ; Numérique ; Culture","",""
"105907-0","Bactérie","Nombre/Volume","Ponctuel","Urine","Numérique","","Analyses urinaires","","Bactérie [Nombre/Volume] Urine ; Numérique","",""
"10332-5","Cortisol avant synacthène (250µg,IM)","Masse/Volume","Ponctuel","Sérum/Plasma","Numérique","","Tests","","Cortisol avant synacthène (250µg,IM) [Masse/Volume] Sérum/Plasma ; Numérique","",""
"10333-3","Aspect","Aspect","Ponctuel","Liquide céphalorachidien","Résultat nominal","","Renseignements prélèvements","","Aspect [Aspect] Liquide céphalorachidien ; Résultat nominal","",""
"10352-3","Bactérie","Identification","Ponctuel","Prélèvement génital","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Prélèvement génital ; Résultat nominal ; Culture aérobie","",""
"10353-1","Bactérie","Identification","Ponctuel","Nez","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Nez ; Résultat nominal ; Culture aérobie","",""
"10354-9","Bactérie","Identification","Ponctuel","Urètre","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Urètre ; Résultat nominal ; Culture","",""
"1039-7","RH12 (G) antigène","Présence/Seuil","Ponctuel","Érythrocytes poche de sang","Qualitatif","","Immunohématologie","","RH12 (G) antigène [Présence/Seuil] Érythrocytes poche de sang ; Qualitatif","",""
"10525-4","Observation","Identification","Ponctuel","Milieux divers","Résultat nominal","Coloration cellulaire","Cytologie","","Observation [Identification] Milieux divers ; Résultat nominal ; Coloration cellulaire","",""
"1099-1","KEL3 (Kpa) anticorps","Présence/Seuil","Ponctuel","Sérum/Plasma","Qualitatif","","Immunohématologie","","KEL3 (Kpa) anticorps [Présence/Seuil] Sérum/Plasma ; Qualitatif","",""
"11101-3","Bactérie","Nombre/Champ","Ponctuel","Liquide synovial","Numérique","Microscopie HPF","Microbiologie","","Bactérie [Nombre/Champ] Liquide synovial ; Numérique ; Microscopie HPF","",""
"11261-5","Bactérie","Identification","Ponctuel","Prélèvement vaginal","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Prélèvement vaginal ; Résultat nominal ; Culture aérobie","",""
"11475-1","Microorganisme","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture","Microbiologie","","Microorganisme [Identification] Milieux divers ; Résultat nominal ; Culture","",""
"12178-0","Bactérie","Présence/Seuil","Ponctuel","Prélèvement génital","Qualitatif","État frais","Microbiologie","","Bactérie [Présence/Seuil] Prélèvement génital ; Qualitatif ; État frais","",""
"12281-2","Bactérie","Identification","Ponctuel","Col de l'utérus","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Col de l'utérus ; Résultat nominal ; Culture anaérobie","",""
"12814-0","Potassium","Moles/Volume","Ponctuel","Liquide vitrée","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide vitrée ; Numérique","",""
"13314-0","Bactérie","Identification","Ponctuel","Sperme","Résultat nominal","","Microbiologie","","Bactérie [Identification] Sperme ; Résultat nominal","",""
"13315-7","Bactérie","Identification","24H","Urine","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] 24H ; Urine ; Résultat nominal ; Culture","",""
"14093-9","Bactérie","Identification","Ponctuel","Eau","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Eau ; Résultat nominal ; Culture","",""
"14124-2","Bactérie","Présence/Seuil","Ponctuel","Sperme","Qualitatif","Microscopie optique","Fertilité","","Bactérie [Présence/Seuil] Sperme ; Qualitatif ; Microscopie optique","",""
"14172-1","Potassium","Moles/Volume","Ponctuel","Liquide synovial","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide synovial ; Numérique","",""
"14325-5","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture environnementale","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture environnementale","",""
"14394-1","Azote uréique","Masse/Volume","Ponctuel","Liquide pleural","Numérique","","Biochimie","","Azote uréique [Masse/Volume] Liquide pleural ; Numérique","",""
"14396-6","Azote uréique","Masse/Volume","Ponctuel","Liquide synovial","Numérique","","Biochimie","","Azote uréique [Masse/Volume] Liquide synovial ; Numérique","",""
"14402-2","Créatinine","Masse/Volume","Ponctuel","Liquide gastrique","Numérique","","Biochimie","","Créatinine [Masse/Volume] Liquide gastrique ; Numérique","",""
"14407-1","Phosphate","Masse/Volume","Ponctuel","Liquide gastrique","Numérique","","Biochimie","","Phosphate [Masse/Volume] Liquide gastrique ; Numérique","",""
"14475-8","Bactérie","Identification","Ponctuel","Col de l'utérus","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Col de l'utérus ; Résultat nominal ; Culture aérobie","",""
"14477-4","Bactérie","Identification","Ponctuel","Urètre","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Urètre ; Résultat nominal ; Culture aérobie","",""
"14478-2","Bactérie","Identification","Ponctuel","Pénis","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Pénis ; Résultat nominal ; Culture aérobie","",""
"15202-5","Potassium","Moles/Volume","Ponctuel","Selle","Numérique","","Biochimie","","Potassium [Moles/Volume] Selle ; Numérique","",""
"17279-1","Bactérie","Identification","Ponctuel","Liquide pleural","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Liquide pleural ; Résultat nominal ; Culture aérobie","",""
"17795-6","Potassium","Moles/Volume","Ponctuel","Solution hypertonique","Numérique","","Biochimie","","Potassium [Moles/Volume] Solution hypertonique ; Numérique","",""
"17898-8","Bactérie","Identification","Ponctuel","Gorge","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Gorge ; Résultat nominal ; Culture aérobie","",""
"17909-3","Bactérie","Identification","Ponctuel","Plaie profonde","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Plaie profonde ; Résultat nominal ; Culture aérobie","",""
"17915-0","Bactérie","Identification","Ponctuel","Plaie superficielle","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Plaie superficielle ; Résultat nominal ; Culture aérobie","",""
"17925-9","Bactérie","Identification","Ponctuel","Plaie profonde","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Plaie profonde ; Résultat nominal ; Culture anaérobie","",""
"17928-3","Bactérie","Identification","Ponctuel","Sang","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Sang ; Résultat nominal ; Culture aérobie","",""
"17934-1","Bactérie","Identification","Ponctuel","Sang","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Sang ; Résultat nominal ; Culture anaérobie","",""
"17956-4","Bactérie","Identification","Ponctuel","Liquide biologique","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Liquide biologique ; Résultat nominal ; Culture anaérobie","",""
"18192-5","Bactérie","Présence/Seuil","Ponctuel","Nez","Qualitatif","Microscopie optique","Microbiologie","","Bactérie [Présence/Seuil] Nez ; Qualitatif ; Microscopie optique","",""
"18372-3","Potassium","Moles/Temps","06H","Urine","Numérique","","Biochimie","","Potassium [Moles/Temps] 06H ; Urine ; Numérique","",""
"19096-7","Électrolytes","Interprétation","24H","Urine","Résultat textuel","","Biochimie","","Électrolytes [Interprétation] 24H ; Urine ; Résultat textuel","",""
"19126-2","Bactérie","Identification","Ponctuel","Moelle osseuse","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Moelle osseuse ; Résultat nominal ; Culture aérobie","",""
"19127-0","Bactérie","Identification","Ponctuel","Crachat","Résultat nominal","Culture lors d'une détresse respiratoire aigue","Microbiologie","","Bactérie [Identification] Crachat ; Résultat nominal ; Culture lors d'une détresse respiratoire aigue","",""
"19128-8","Bactérie","Identification","Ponctuel","Cathéter","Résultat nominal","Culture","Microbiologie","","Bactérie [Identification] Cathéter ; Résultat nominal ; Culture","",""
"20474-3","Bactérie","Identification","Ponctuel","Tissu","Résultat nominal","Culture d'une biopsie","Microbiologie","","Bactérie [Identification] Tissu ; Résultat nominal ; Culture d'une biopsie","",""
"20693-8","Bactérie","Identification","Ponctuel","Détritus","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Détritus ; Résultat nominal ; Culture aérobie","",""
"20694-6","Bactérie","Identification","Ponctuel","Embryon","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Embryon ; Résultat nominal ; Culture aérobie","",""
"20695-3","Bactérie","Nombre/Volume","Ponctuel","Lait maternel","Numérique","","Microbiologie","","Bactérie [Nombre/Volume] Lait maternel ; Numérique","",""
"20877-7","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Inoculation à l'animal","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Inoculation à l'animal","",""
"20878-5","Bactérie","Identification","Ponctuel","Isolat","Résultat nominal","Culture anaérobie","Microbiologie","","Bactérie [Identification] Isolat ; Résultat nominal ; Culture anaérobie","",""
"20879-3","Bactérie","Identification","Ponctuel","Lait","Résultat nominal","Culture aérobie","Microbiologie","","Bactérie [Identification] Lait ; Résultat nominal ; Culture aérobie","",""
"21020-3","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture anaérobie+aérobie","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture anaérobie+aérobie","",""
"21476-7","Potassium","Moles/Volume","24H","Urine","Numérique","","Biochimie","","Potassium [Moles/Volume] 24H ; Urine ; Numérique","",""
"23667-9","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal","",""
"25145-4","Bactérie","Présence/Seuil","Ponctuel","Sédiments urinaires","Qualitatif","Microscopie optique","Analyses urinaires","","Bactérie [Présence/Seuil] Sédiments urinaires ; Qualitatif ; Microscopie optique","",""
"25506-7","Potassium","Moles/Masse","Ponctuel","Selle","Numérique","","Biochimie","","Potassium [Moles/Masse] Selle ; Numérique","",""
"27441-5","Potassium","Moles/Masse","24H","Selle","Numérique","","Biochimie","","Potassium [Moles/Masse] 24H ; Selle ; Numérique","",""
"2819-1","Potassium","Moles/Volume","Ponctuel","Liquide céphalorachidien","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide céphalorachidien ; Numérique","",""
"2820-9","Potassium","Moles/Volume","Ponctuel","Liquide de dialyse","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide de dialyse ; Numérique","",""
"2821-7","Potassium","Moles/Volume","Ponctuel","Liquide biologique","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide biologique ; Numérique","",""
"2822-5","Potassium","Moles/Volume","Ponctuel","Liquide gastrique","Numérique","","Biochimie","","Potassium [Moles/Volume] Liquide gastrique ; Numérique","",""
"2823-3","Potassium","Moles/Volume","Ponctuel","Sérum/Plasma","Numérique","","Biochimie","","Potassium [Moles/Volume] Sérum/Plasma ; Numérique","",""
"2824-1","Potassium","Moles/Volume","Ponctuel","Érythrocytes","Numérique","","Biochimie","","Potassium [Moles/Volume] Érythrocytes ; Numérique","",""
"2825-8","Potassium","Moles/Volume","Ponctuel","Salive","Numérique","","Biochimie","","Potassium [Moles/Volume] Salive ; Numérique","",""
"2826-6","Potassium","Moles/Temps","72H","Selle","Numérique","","Biochimie","","Potassium [Moles/Temps] 72H ; Selle ; Numérique","",""
"2827-4","Potassium","Moles/Volume","Ponctuel","Sueur","Numérique","","Biochimie","","Potassium [Moles/Volume] Sueur ; Numérique","",""
"2828-2","Potassium","Moles/Volume","Ponctuel","Urine","Numérique","","Biochimie","","Potassium [Moles/Volume] Urine ; Numérique","",""
"2829-0","Potassium","Moles/Temps","24H","Urine","Numérique","","Biochimie","","Potassium [Moles/Temps] 24H ; Urine ; Numérique","",""
"2830-8","Potassium clairance","Volume/Temps","24H","Urine+Sérum/Plasma","Numérique","","Biochimie","","Potassium clairance [Volume/Temps] 24H ; Urine+Sérum/Plasma ; Numérique","",""
"30549-0","Potassium","Moles/Volume","Ponctuel","Nutrition parentérale","Numérique","","Biochimie","","Potassium [Moles/Volume] Nutrition parentérale ; Numérique","",""
"3105-4","Urobilinogène","Présence/Seuil","Ponctuel","Selle","Qualitatif","","Biochimie","","Urobilinogène [Présence/Seuil] Selle ; Qualitatif","",""
"31157-1","Carboxyhémoglobine","Masse/Volume","Ponctuel","Sang","Numérique","","Biochimie","","Carboxyhémoglobine [Masse/Volume] Sang ; Numérique","",""
"31219-9","Afipia felis Ac IgM","Arbitraire/Volume","Ponctuel","Sérum","Numérique","","Microbiologie","","Afipia felis Ac IgM [Arbitraire/Volume] Sérum ; Numérique","",""
"31750-3","Oreille interne bovine antigène","Présence/Seuil","Ponctuel","Sérum/Plasma","Qualitatif","","Auto-immunité","","Oreille interne bovine antigène [Présence/Seuil] Sérum/Plasma ; Qualitatif","",""
"32336-0","Potassium","Moles/Volume","Ponctuel","Milieux divers","Numérique","","Biochimie","","Potassium [Moles/Volume] Milieux divers ; Numérique","",""
"32355-0","Bactérie","Identification","Ponctuel","Milieux divers","Résultat nominal","Culture respiratoire","Microbiologie","","Bactérie [Identification] Milieux divers ; Résultat nominal ; Culture respiratoire","",""
