"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"17956-4","세균 동정","존재","검사시점","체액","명칭결과","혐기성 배양","","","","",""
"17898-8","세균 동정","존재","검사시점","인후","명칭결과","호기성 배양","","","","",""
"17915-0","세균 동정","존재","검사시점","얕은상처","명칭결과","호기성 배양","","","","",""
"17925-9","세균 동정","존재","검사시점","깊은상처","명칭결과","혐기성 배양","","","","",""
"17928-3","세균 동정","존재","검사시점","전혈","명칭결과","호기성 배양","","","","",""
"17279-1","세균 동정","존재","검사시점","흉막액","명칭결과","호기성 배양","","","","",""
"14394-1","요소 질소","질량농도","검사시점","흉막액","정량","","","","","",""
"14396-6","요소 질소","질량농도","검사시점","활액","정량","","","","","",""
"14402-2","크레아티닌","질량농도","검사시점","위액","정량","","","","","",""
"14407-1","인산염","질량농도","검사시점","위액","정량","","","","","",""
"14325-5","세균 동정","존재","검사시점","XXX","명칭결과","환경 배양","","","","",""
"14093-9","세균 동정","존재","검사시점","수분","명칭결과","배양","","","","",""
"13314-0","세균 동정","존재","검사시점","정액","명칭결과","","","","","",""
"13315-7","세균 동정","존재","24시간","뇨","명칭결과","배양","","","","",""
"12281-2","세균 동정","존재","검사시점","자궁","명칭결과","혐기성 배양","","","","",""
"11261-5","세균 동정","존재","검사시점","질","명칭결과","호기성 배양","","","","",""
"10390-3","혈액 생성물 특수 제제","종류","검사시점","혈액제제단위","명칭결과","","","","","",""
"10332-5","코티솔^250ug 부신겉질자극호르몬 근육주사 전","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"23667-9","세균 동정","존재","검사시점","XXX","명칭결과","","","","","",""
"25145-4","세균","임의농도","검사시점","뇨침사","순위척도","편광현미경","","","","",""
"25506-7","칼륨","물질구성","검사시점","대변","정량","","","","","",""
"27441-5","칼륨","물질구성","24시간","대변","정량","","","","","",""
"2819-1","칼륨","물질농도","검사시점","뇌척수액","정량","","","","","",""
"2820-9","칼륨","물질농도","검사시점","투석액","정량","","","","","",""
"2821-7","칼륨","물질농도","검사시점","체액","정량","","","","","",""
"2822-5","칼륨","물질농도","검사시점","위액","정량","","","","","",""
"2823-3","칼륨","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"2824-1","칼륨","물질농도","검사시점","적혈구","정량","","","","","",""
"2825-8","칼륨","물질농도","검사시점","침","정량","","","","","",""
"2826-6","칼륨","물질비","72시간","대변","정량","","","","","",""
"2827-4","칼륨","물질농도","검사시점","땀","정량","","","","","",""
"2828-2","칼륨","물질농도","검사시점","뇨","정량","","","","","",""
"2829-0","칼륨","물질비","24시간","뇨","정량","","","","","",""
"2830-8","칼륨 콩팥 제거율","부피율","24시간","뇨+혈청/혈장","정량","","","","","",""
"30549-0","칼륨","물질농도","검사시점","총정맥영양","정량","","","","","",""
"3105-4","우로빌리노겐","임의농도","검사시점","대변","순위척도","","","","","",""
"31157-1","일산화탄소 혈색소","질량농도","검사시점","전혈","정량","","","","","",""
"31219-9","Afipia felis Antibody.immunoglobulin M","임의농도","검사시점","혈청","정량","","","","","",""
"31750-3","소 속 귀 항원","임의농도","검사시점","혈청/혈장","순위척도","","","","","",""
"32336-0","칼륨","물질농도","검사시점","XXX","정량","","","","","",""
"32355-0","세균 동정","존재","검사시점","XXX","명칭결과","호흡 배양","","","","",""
"32367-5","세균 동정","존재","검사시점","분리주","명칭결과","호기성 배양","","","","",""
"32550-6","칼륨","물질량","XXX","뇨","정량","","","","","",""
"32713-0","칼륨","물질농도","검사시점","동맥혈","정량","","","","","",""
"32763-5","세균","임의농도","검사시점","XXX","순위척도","젖은 표본","","","","",""
"32810-4","세균 동정","존재","검사시점","기관지","명칭결과","","","","","",""
"33218-9","세균","면적당갯수","검사시점","뇨침사","정량","자동계수","","","","",""
"34703-9","C형 간염 바이러스 리보핵산","임의농도","검사시점","혈청/혈장","정량","DNA 탐색자.증폭 검출 한계 = 500 IU/ML","","","","",""
"35677-4","칼륨","물질농도","XXX","뇨","정량","","","","","",""
"36921-5","단순 헤르페스 바이러스 1+2 항체.면역글로불린 G","임의농도","검사시점","혈청","순위척도","","","","","",""
"38292-9","1,1-디클로로에틸린","질량농도","검사시점","수분","정량","","","","","",""
"39785-1","칼륨","물질농도","검사시점","복막투석액","정량","","","","","",""
"39789-3","칼륨","물질농도","검사시점","정맥혈","정량","","","","","",""
"39790-1","칼륨","물질농도","검사시점","모세혈","정량","","","","","",""
"41598-4","세균","임의농도","검사시점","심낭액","순위척도","편광현미경","","","","",""
"41599-2","세균","임의농도","검사시점","체액","순위척도","편광현미경","","","","",""
"41600-8","세균","임의농도","검사시점","활액","순위척도","편광현미경","","","","",""
"41601-6","세균","임의농도","검사시점","복막액","순위척도","편광현미경","","","","",""
"41602-4","세균","임의농도","검사시점","뇌척수액","순위척도","편광현미경","","","","",""
"41603-2","세균","임의농도","검사시점","흉막액","순위척도","편광현미경","","","","",""
"41656-0","칼륨","물질농도","검사시점","혼합혈","정량","","","","","",""
"42569-4","칼륨","질량물질농도","검사시점","혈청/혈장","정량","","","","","",""
"42661-9","세균 동정","존재","검사시점","분리주","명칭결과","간헐야 전기영동","","","","",""
"42803-7","세균 동정","존재","검사시점","분리주","명칭결과","","","","","",""
"43161-9","미생물","계수/부피","검사시점","XXX","정량","생육성 수","","","","",""
"43408-4","세균 동정","존재","검사시점","조직","명칭결과","배양","","","","",""
"43411-8","세균 동정","존재","검사시점","흡인물","명칭결과","배양","","","","",""
"5769-5","세균","면적당갯수","검사시점","뇨침사","정량","편광현미경.고배율","","","","",""
"595-9","세균 동정","존재","검사시점","농양","명칭결과","호기성 배양","","","","",""
"596-7","세균 동정","존재","검사시점","양수","명칭결과","배양","","","","",""
"597-5","세균 동정","존재","검사시점","흡인물","명칭결과","호기성 배양","","","","",""
"598-3","세균 동정","존재","검사시점","흡인물","명칭결과","혐기성 배양","","","","",""
"599-1","세균 동정","존재","검사시점","혈액백","명칭결과","호기성 배양","","","","",""
"600-7","세균 동정","존재","검사시점","전혈","명칭결과","배양","","","","",""
"602-3","세균 동정","존재","검사시점","뼈","명칭결과","호기성 배양","","","","",""
"603-1","세균 동정","존재","검사시점","화상","명칭결과","배양","","","","",""
"604-9","세균 동정","존재","검사시점","기관지","명칭결과","호기성 배양","","","","",""
"605-6","세균 동정","존재","검사시점","삽관","명칭결과","호기성 배양","","","","",""
"606-4","세균 동정","존재","검사시점","뇌척수액","명칭결과","배양","","","","",""
"607-2","세균 동정","존재","검사시점","배출관","명칭결과","호기성 배양","","","","",""
"608-0","세균 동정","존재","검사시점","귀","명칭결과","호기성 배양","","","","",""
"609-8","세균 동정","존재","검사시점","눈","명칭결과","호기성 배양","","","","",""
"610-6","세균 동정","존재","검사시점","체액","명칭결과","호기성 배양","","","","",""
"611-4","세균 동정","존재","검사시점","체액","명칭결과","배양","","","","",""
"616-3","세균 동정","존재","검사시점","선","명칭결과","혈관내 선  배양","","","","",""
"617-1","세균 동정","존재","검사시점","태반","명칭결과","호기성 배양","","","","",""
"618-9","세균 동정","존재","검사시점","흉막액","명칭결과","배양","","","","",""
"619-7","세균 동정","존재","검사시점","복막액","명칭결과","배양","","","","",""
"620-5","세균 동정","존재","검사시점","피부","명칭결과","호기성 배양","","","","",""
"621-3","세균 동정","존재","검사시점","활액","명칭결과","배양","","","","",""
"622-1","세균 동정","존재","검사시점","객담","명칭결과","호기성 배양","","","","",""
"623-9","세균 동정","존재","검사시점","객담","명칭결과","낭성섬유증 호흡 배양","","","","",""
"624-7","세균 동정","존재","검사시점","객담","명칭결과","호흡 배양","","","","",""
"625-4","세균 동정","존재","검사시점","대변","명칭결과","배양","","","","",""
"626-2","세균 동정","존재","검사시점","인후","명칭결과","배양","","","","",""
"627-0","세균 동정","존재","검사시점","조직","명칭결과","호기성 배양","","","","",""
"628-8","세균 동정","존재","검사시점","조직","명칭결과","혐기성 배양","","","","",""
"629-6","세균 동정","존재","검사시점","궤양","명칭결과","호기성 배양","","","","",""
"6298-4","칼륨","물질농도","검사시점","전혈","정량","","","","","",""
"630-4","세균 동정","존재","검사시점","뇨","명칭결과","배양","","","","",""
"631-2","세균 동정","존재","검사시점","미상물질","명칭결과","호기성 배양","","","","",""
"632-0","세균 동정","존재","검사시점","상처","명칭결과","호기성 배양","","","","",""
"633-8","세균 동정","존재","검사시점","상처","명칭결과","혐기성 배양","","","","",""
"634-6","세균 동정","존재","검사시점","XXX","명칭결과","호기성 배양","","","","",""
"635-3","세균 동정","존재","검사시점","XXX","명칭결과","혐기성 배양","","","","",""
"636-1","세균 동정","존재","검사시점","XXX","명칭결과","무균 체액 배양","","","","",""
"6459-2","세균 동정","존재","검사시점","음식표본","명칭결과","배양","","","","",""
"6460-0","세균 동정","존재","검사시점","객담","명칭결과","배양","","","","",""
"6461-8","세균 동정","존재","검사시점","대변","명칭결과","혐기성 배양","","","","",""
"6462-6","세균 동정","존재","검사시점","상처","명칭결과","배양","","","","",""
"6463-4","세균 동정","존재","검사시점","XXX","명칭결과","배양","","","","",""
"6792-6","칼륨","물질비","24시간","대변","정량","","","","","",""
"6940-1","칼륨","물질비","XXX","대변","정량","","","","","",""
"9482-1","칼륨","질량농도","검사시점","수분","정량","","","","","",""
"9822-8","세균 동정","존재","검사시점","투석액","명칭결과","배양","","","","",""
