"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"50902-6","Κάλιο","SCnt","Pt","Μαλλιά","Qn","","CHEM","","","SCnt Κάλιο",""
"43214-6","Βακτήριο","Prid","Pt","Nph","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43161-9","Μικροοργανισμός","NCnc","Pt","XXX","Qn","Καταμέτρηση βιωσιμότητας","MICRO","","","NCnc Μικροοργανισμός",""
"32763-5","Βακτήριο","PrThr","Pt","XXX","Ord","Νωπό παρασκεύασμα","MICRO","","","PrThr Βακτήριο",""
"2825-8","Κάλιο","SCnc","Pt","Σίελος","Qn","","CHEM","","","SCnc",""
"2830-8","Κάλιο νεφρική κάθαρση","VRat","24H","Ούρα+Ορός/Πλάσμα","Qn","","CHEM","","","VRat",""
"2820-9","Κάλιο","SCnc","Pt","Περιτοναϊκό υγρό","Qn","","CHEM","","","SCnc",""
"20878-5","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"20879-3","Βακτήριο","Prid","Pt","Γάλα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"20693-8","Βακτήριο","Prid","Pt","Απορρίμματα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"17915-0","Βακτήριο","Prid","Pt","Τραύμα.επιφανειακό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"12814-0","Κάλιο","SCnc","Pt","Υαλοειδές υγρό","Qn","","CHEM","","","SCnc",""
"10550-2","Τεμαζεπάμη","MCnc","Pt","Ορός/Πλάσμα","Qn","","DRUG/TOX","","","MCnc",""
"105932-8","Βακτήριο","Prid","Pt","Βρογχικό","Nom","Καλλιέργεια","MICRO","","","Prid",""
"105907-0","Βακτήριο","NCnc","Pt","Ούρα","Qn","","UA","","","NCnc",""
"104597-0","Γλυκόζη","MCnc","Pt","BldV","Qn","Μετρητής γλυκόζης","CHEM","","","MCnc",""
"10352-3","Βακτήριο","Prid","Pt","Γεννητικά","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"11261-5","Βακτήριο","Prid","Pt","Κολπικό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"12281-2","Βακτήριο","Prid","Pt","Cvx","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"13315-7","Βακτήριο","Prid","24H","Ούρα","Nom","Καλλιέργεια","MICRO","","","Prid",""
"14172-1","Κάλιο","SCnc","Pt","Αρθρικό υγρό","Qn","","CHEM","","","SCnc",""
"14396-6","Άζωτο ουρίας","MCnc","Pt","Αρθρικό υγρό","Qn","","CHEM","","","MCnc",""
"14475-8","Βακτήριο","Prid","Pt","Cvx","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"15202-5","Κάλιο","SCnc","Pt","Κόπρανα","Qn","","CHEM","","","SCnc",""
"17898-8","Βακτήριο","Prid","Pt","Thrt","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"17928-3","Βακτήριο","Prid","Pt","Αίμα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"17934-1","Βακτήριο","Prid","Pt","Αίμα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"17956-4","Βακτήριο","Prid","Pt","Σωματικό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"17969-7","Βακτήριο","Prid","Pt","Ούρα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"19128-8","Βακτήριο","Prid","Pt","Ctp","Nom","Καλλιέργεια","MICRO","","","Prid",""
"20474-3","Βακτήριο","Prid","Pt","Ιστός","Nom","Καλλιέργεια βιοψίας","MICRO","","","Prid",""
"21476-7","Κάλιο","SCnc","24H","Ούρα","Qn","","CHEM","","","SCnc",""
"22760-3","Κάλιο","MCnc","Pt","Ορός/Πλάσμα","Qn","","CHEM","","","MCnc",""
"23667-9","Βακτήριο","Prid","Pt","XXX","Nom","","MICRO","","","Prid",""
"2819-1","Κάλιο","SCnc","Pt","ΕΝΥ","Qn","","CHEM","","","SCnc",""
"2821-7","Κάλιο","SCnc","Pt","Σωματικό υγρό","Qn","","CHEM","","","SCnc",""
"2823-3","Κάλιο","SCnc","Pt","Ορός/Πλάσμα","Qn","","CHEM","","","SCnc",""
"2824-1","Κάλιο","SCnc","Pt","Ερυθρά αιμοσφαίρια","Qn","","CHEM","","","SCnc",""
"2828-2","Κάλιο","SCnc","Pt","Ούρα","Qn","","CHEM","","","SCnc",""
"32336-0","Κάλιο","SCnc","Pt","XXX","Qn","","CHEM","","","SCnc Κάλιο",""
"32355-0","Βακτήριο","Prid","Pt","XXX","Nom","Αναπνευστική καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"32713-0","Κάλιο","SCnc","Pt","Αρτηριακό αίμα","Qn","","CHEM","","","SCnc Κάλιο",""
"39789-3","Κάλιο","SCnc","Pt","BldV","Qn","","CHEM","","","SCnc Κάλιο",""
"39790-1","Κάλιο","SCnc","Pt","BldC","Qn","","CHEM","","","SCnc Κάλιο",""
"41599-2","Βακτήριο","PrThr","Pt","Σωματικό υγρό","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41600-8","Βακτήριο","PrThr","Pt","Αρθρικό υγρό","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41601-6","Βακτήριο","PrThr","Pt","Περιτοναϊκό υγρό","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41602-4","Βακτήριο","PrThr","Pt","ΕΝΥ","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41741-0","Βακτήριο","Prid","Pt","XXX","Nom","","MICRO","","","Prid Βακτήριο",""
"43408-4","Βακτήριο","Prid","Pt","Ιστός","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43410-0","Βακτήριο","Prid","Pt","Cvx","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"44038-8","Βακτήριο","PrThr","Pt","XXX","Ord","","MICRO","","","PrThr Βακτήριο",""
"49789-1","Κάλιο","SCnc","Pt","Περιτοναϊκό υγρό","Qn","","CHEM","","","SCnc Κάλιο",""
"51480-2","Βακτήριο","NCnc","Pt","Ούρα","Qn","Αυτόματη καταμέτρηση","UA","","","NCnc Βακτήριο",""
"59162-8","Κάλιο","SCnc","24H","Κόπρανα","Qn","","CHEM","","","SCnc Κάλιο",""
"595-9","Βακτήριο","Prid","Pt","Απόστημα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"600-7","Βακτήριο","Prid","Pt","Αίμα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"606-4","Βακτήριο","Prid","Pt","ΕΝΥ","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"610-6","Βακτήριο","Prid","Pt","Σωματικό υγρό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"611-4","Βακτήριο","Prid","Pt","Σωματικό υγρό","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"619-7","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"621-3","Βακτήριο","Prid","Pt","Αρθρικό υγρό","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"622-1","Βακτήριο","Prid","Pt","Πτύελα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"624-7","Βακτήριο","Prid","Pt","Πτύελα","Nom","Αναπνευστική καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"625-4","Βακτήριο","Prid","Pt","Κόπρανα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"626-2","Βακτήριο","Prid","Pt","Thrt","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"627-0","Βακτήριο","Prid","Pt","Ιστός","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"628-8","Βακτήριο","Prid","Pt","Ιστός","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6298-4","Κάλιο","SCnc","Pt","Αίμα","Qn","","CHEM","","","SCnc Κάλιο",""
"630-4","Βακτήριο","Prid","Pt","Ούρα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"632-0","Βακτήριο","Prid","Pt","Τραύμα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"633-8","Βακτήριο","Prid","Pt","Τραύμα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"634-6","Βακτήριο","Prid","Pt","XXX","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"635-3","Βακτήριο","Prid","Pt","XXX","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6460-0","Βακτήριο","Prid","Pt","Πτύελα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6461-8","Βακτήριο","Prid","Pt","Κόπρανα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6462-6","Βακτήριο","Prid","Pt","Τραύμα","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"6463-4","Βακτήριο","Prid","Pt","XXX","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"75518-1","Βακτήριο","Prid","Pt","ΕΝΥ","Nom","LA","MICRO","","","Prid Βακτήριο",""
"75940-7","Κάλιο","MCnc","Pt","Αίμα","Qn","","CHEM","","","MCnc Κάλιο",""
"82722-0","Κάλιο","MCnc","Pt","Ερυθρά αιμοσφαίρια","Qn","","CHEM","","","MCnc Κάλιο",""
"87454-5","Κάλιο","MCnc","Pt","XXX","Qn","","CHEM","","","MCnc Κάλιο",""
"87829-8","Βακτήριο","PrThr","Pt","Ούρα","Ord","","UA","","","PrThr Βακτήριο",""
"87937-9","Βακτήριο","Prid","Pt","ΕΝΥ","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87940-3","Βακτήριο","Prid","Pt","Περιτοναϊκό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"87944-5","Βακτήριο","Prid","Pt","Αρθρικό υγρό","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"88236-5","Βακτήριο","Prid","Pt","ΕΝΥ","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"107188-5","Βακτήριο","Prid","Pt","Απόστημα","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"100906-7","Βακτήριο","NCnc","Pt","Ούρα","Qn","Καλλιέργεια","MICRO","","","NCnc",""
"95594-8","Καλσιδιόλη","MCnc","Pt","BldC","Qn","","CHEM","","","MCnc Καλσιδιόλη",""
"100041-3","Αμινογλυκοσίδη","Susc","Pt","Απομονωμένο στέλεχος","OrdQn","","ABXBACT","","","Susc",""
"100865-5","Σχιστοσωμάτια των πτηνών DNA","PrThr","Pt","XXX","Ord","Ανιχνευτής.ενίσχυση.στόχου","MICRO","","","PrThr",""
"101448-9","Πρωτεΐνη 1 που σχετίζεται με την κοντακτίνη Αντισώματα IgG","PrThr","Pt","Ορός/Πλάσμα","Ord","CBA IFA","SERO","","","PrThr",""
"101421-6","Ανθρώπινος κορωνοϊός NL63 RNA","PrThr","Pt","Δείγμα αναπνευστικού συστήματος","Ord","Ανιχνευτής.ενίσχυση.στόχου","MICRO","","","PrThr",""
"102896-8","Blatta orientalis (Ανατολική κατσαρίδα) Ab.IgE","PrThr","Pt","Ορός","Ημιποσοτική","RAST","ALLERGY","","","PrThr",""
"102820-8","Solea solea (Ψάρι γλώσσα) Αντισώματα IgG","PrThr","Pt","Ορός","Ημιποσοτική","RAST","ALLERGY","","","PrThr",""
"10332-5","Κορτιζόλη^προ 250 ug κορτικοτροπίνης ενδομυϊκώς","MCnc","Pt","Ορός/Πλάσμα","Qn","","CHAL","","","MCnc",""
"10354-9","Βακτήριο","Prid","Pt","Ουρήθρα","Nom","Καλλιέργεια","MICRO","","","Prid",""
"10353-1","Βακτήριο","Prid","Pt","Μύτη","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"10391-1","Ανοσοσφαιρίνη κυτταρομεγαλοϊού δοθέν","Vol","Pt","^Ασθενής","Qn","","BLDBK","","","Vol",""
"10390-3","Ειδικό παρασκεύασμα προϊόντος αίματος","Type","Pt","^Μονάδα Προϊόντος Αίματος","Nom","","BLDBK","","","Type",""
"1039-7","G Αντιγόνο","PrThr","Pt","Ερυθρά αιμοσφαίρια^Μονάδα Προϊόντος Αίματος","Ord","","BLDBK","","","PrThr",""
"104553-3","Μικροοργανισμός","Prid","Pt","Αίμα.θετική ανάπτυξη","Nom","MS.MALDI-TOF","MICRO","","","Prid",""
"104684-6","1,1-διμεθοξυ-(9Ζ)δεκαοκτένιο","MCnc","Pt","Bld.dot","Qn","","CHEM","","","MCnc",""
"105052-5","Βακτήριο","PrThr","Pt","Ίζημα ούρων","Ord","Μικρoσκόπιση","MICRO","","","PrThr",""
"104865-1","Βακτήριο","PrThr","Pt","Ούρα","Ord","Μέσω υπολογιστή","MICRO","","","PrThr",""
"105051-7","Βακτήριο","Naric","Pt","Ίζημα ούρων","Qn","Μικρoσκόπιση","MICRO","","","Naric",""
"105917-9","Βακτήριο","Prid","Pt","BAL","Nom","Καλλιέργεια","MICRO","","","Prid",""
"106016-9","Βακτήριο","Prid","Pt","Πέος","Nom","Καλλιέργεια","MICRO","","","Prid",""
"105908-8","Βακτήριο","Naric","Pt","Ίζημα ούρων","Qn","","UA","","","Naric",""
"106018-5","Βακτήριο","NCnc","Pt","Σπέρμα","Qn","Καλλιέργεια","MICRO","","","NCnc",""
"106042-5","Βακτήριο","Prid","Pt","Μητρικό γάλα","Nom","Καλλιέργεια","MICRO","","","Prid",""
"106032-6","Βακτήριο","Prid","Pt","Πύον","Nom","Καλλιέργεια","MICRO","","","Prid",""
"106033-4","Βακτήριο","Prid","Pt","Πύον","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"1099-1","K πεζό p εκθέτης πεζό a Αντίσωμα","PrThr","Pt","Ορός/Πλάσμα","Ord","","BLDBK","","","PrThr",""
"11101-3","Βακτήριο","Naric","Pt","Αρθρικό υγρό","Qn","Μικροσκόπηση.φωτος.υψηλοπερατό φίλτρο","MICRO","","","Naric",""
"11702-8","Ταχύτητα ροής αίματος.συστολική.μεγ.","Vel","Pt","Μέση εγκεφαλική αρτηρία","Qn","Υπερηχογράφημα.doppler","OB.US","","","Vel",""
"11704-4","Ταχύτητα ροής αίματος.συστολική.μεγ.","Vel","Pt","Αρτηριακός πόρος","Qn","Υπερηχογράφημα.doppler","OB.US","","","Vel",""
"12178-0","Βακτήριο","PrThr","Pt","Γεννητικά","Ord","Νωπό παρασκεύασμα","MICRO","","","PrThr",""
"13314-0","Βακτήριο","Prid","Pt","Σπέρμα","Nom","","MICRO","","","Prid",""
"14093-9","Βακτήριο","Prid","Pt","Νερό","Nom","Καλλιέργεια","MICRO","","","Prid",""
"14124-2","Βακτήριο","PrThr","Pt","Σπέρμα","Ord","Μικροσκόπηση.φωτός","FERT","","","PrThr",""
"14325-5","Βακτήριο","Prid","Pt","XXX","Nom","Περιβαλλοντική καλλιέργεια","MICRO","","","Prid",""
"14402-2","Κρεατινίνη","MCnc","Pt","Γαστρικά υγρά","Qn","","CHEM","","","MCnc",""
"14320-6","Βακτήριο","Prid","Pt","Ούρα","Nom","Καλλιέργεια @1:100","MICRO","","","Prid",""
"14407-1","Φωσφορικό","MCnc","Pt","Γαστρικά υγρά","Qn","","CHEM","","","MCnc",""
"14394-1","Άζωτο ουρίας","MCnc","Pt","Υπεζωκοτικό υγρό","Qn","","CHEM","","","MCnc",""
"14477-4","Βακτήριο","Prid","Pt","Ουρήθρα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"15508-5","Αρχεία τοκετού","Εύρεση","-","^Ασθενής","Doc","","DOC.MISC","","","Εύρεση",""
"15507-7","Σημείωμα πορείας","Εύρεση","Pt","Τμήμα επειγόντων περιστατικών","Doc","{Ρόλος}","DOC.ONTOLOGY","","","Εύρεση",""
"17279-1","Βακτήριο","Prid","Pt","Υπεζωκοτικό υγρό","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"17909-3","Βακτήριο","Prid","Pt","Τραύμα.βαθύ","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"17925-9","Βακτήριο","Prid","Pt","Τραύμα.βαθύ","Nom","Αναερόβια καλλιέργεια","MICRO","","","Prid",""
"18192-5","Βακτήριο","PrThr","Pt","Μύτη","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr",""
"18372-3","Κάλιο","SRat","6H","Ούρα","Qn","","CHEM","","","SRat",""
"19126-2","Βακτήριο","Prid","Pt","Μυελός των οστών","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"19096-7","Ηλεκτρολύτες","Imp","24H","Ούρα","Nar","","CHEM","","","Imp",""
"19127-0","Βακτήριο","Prid","Pt","Πτύελα","Nom","Καλλιέργεια οξείας αναπνευστικής δυσχέρειας","MICRO","","","Prid",""
"20694-6","Βακτήριο","Prid","Pt","^Έμβρυο","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid",""
"20695-3","Βακτήριο","NCnc","Pt","Μητρικό γάλα","Qn","","MICRO","","","NCnc",""
"20877-7","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","Εμβολιασμός ζώων","MICRO","","","Prid",""
"21020-3","Βακτήριο","Prid","Pt","XXX","Nom","Αναερόβια+Αερόβια καλλιέργεια","MICRO","","","Prid",""
"25145-4","Βακτήριο","PrThr","Pt","Ίζημα ούρων","Ord","Μικροσκόπηση.φωτός","UA","","","PrThr",""
"25506-7","Κάλιο","SCnt","Pt","Κόπρανα","Qn","","CHEM","","","SCnt",""
"27441-5","Κάλιο","SCnt","24H","Κόπρανα","Qn","","CHEM","","","SCnt",""
"2827-4","Κάλιο","SCnc","Pt","Ιδρώτας","Qn","","CHEM","","","SCnc",""
"2829-0","Κάλιο","SRat","24H","Ούρα","Qn","","CHEM","","","SRat",""
"30549-0","Κάλιο","SCnc","Pt","TPN","Qn","","CHEM","","","SCnc Κάλιο",""
"3105-4","Ουροχολινογόνο","PrThr","Pt","Κόπρανα","Ord","","CHEM","","","PrThr Ουροχολινογόνο",""
"32367-5","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"32550-6","Κάλιο","Sub","XXX","Ούρα","Qn","","CHEM","","","Sub Κάλιο",""
"32810-4","Βακτήριο","Prid","Pt","Βρογχικό","Nom","","MICRO","","","Prid Βακτήριο",""
"33218-9","Βακτήριο","Naric","Pt","Ίζημα ούρων","Qn","Αυτόματη καταμέτρηση","UA","","","Naric Βακτήριο",""
"34703-9","Ιός Ηπατίτιδας C RNA","ACnc","Pt","Ορός/Πλάσμα","Qn","Όριο ανίχνευσης δείκτη ενίσχυσης στόχου = 500 IU/mL","MICRO","","","ACnc C RNA Ιός Ιός ηπατίτιδας C",""
"35677-4","Κάλιο","SCnc","XXX","Ούρα","Qn","","CHEM","","","SCnc Κάλιο",""
"36921-5","Ιός απλού έρπητα 1+2 Αντισώματα IgG","PrThr","Pt","Ορός","Ord","","MICRO","","","PrThr Ανοσοσφαιρίνη G Ιός Ιός απλού έρπητα Ιός απλού έρπητα 1 Ιός απλού έρπητα 1 &amp; 2 Ιός απλού έρπητα 1+2",""
"38292-9","1,1-διχλωροαιθυλένιο","MCnc","Pt","Νερό","Qn","","DRUG/TOX","","","1,1-διχλωροαιθυλένιο MCnc",""
"39785-1","Κάλιο","SCnc","Pt","Περιτοναϊκό υγρό prt","Qn","","CHEM","","","SCnc Κάλιο",""
"41598-4","Βακτήριο","PrThr","Pt","Περικαρδιακό υγρό","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41603-2","Βακτήριο","PrThr","Pt","Υπεζωκοτικό υγρό","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"41656-0","Κάλιο","SCnc","Pt","Μάζα/όγκος αίματος","Qn","","CHEM","","","SCnc Κάλιο",""
"42569-4","Κάλιο","MSCnc","Pt","Ορός/Πλάσμα","Qn","","CHEM","","","MSCnc Κάλιο",""
"42806-0","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","","MICRO","","","Prid Βακτήριο",""
"42661-9","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","Ηλεκτροφορητικός διαχωρισμός παλμικού πεδίου","MICRO","","","Prid Βακτήριο",""
"43307-8","Βακτήριο","Prid","Pt","Ιγμόρειο","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43409-2","Βακτήριο","Prid","Pt","Απομονωμένο στέλεχος","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43411-8","Βακτήριο","Prid","Pt","Asp","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43441-5","Βακτήριο","Prid","Pt","BAL","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43407-6","Βακτήριο","Prid","Pt","Τραύμα.βαθύ","Nom","Καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43426-6","Βακτήριο","Prid","Pt","Nph","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"43442-3","Βακτήριο","Prid","Pt","Βρογχική ψήκτρα","Nom","Αερόβια καλλιέργεια","MICRO","","","Prid Βακτήριο",""
"44022-2","Βακτήριο","PrThr","Pt","Cvx","Ord","Νωπό παρασκεύασμα","MICRO","","","PrThr Βακτήριο",""
"44023-0","Βακτήριο","PrThr","Pt","Κολπικό","Ord","Νωπό παρασκεύασμα","MICRO","","","PrThr Βακτήριο",""
"44039-6","Βακτήριο","PrThr","Pt","Οφθαλμός","Ord","Μικροσκόπηση.φωτός","MICRO","","","PrThr Βακτήριο",""
"44243-4","Βακτήριο","Naric","Pt","Κολπικό","Qn","Νωπό παρασκεύασμα","MICRO","","","Naric Βακτήριο",""
"45275-5","Βακτήριο","Prid","Pt","Αίμα","Nom","Αερόβια καλλιέργεια, επώαση στους 25 C","MICRO","","","Prid Βακτήριο",""
"45276-3","Βακτήριο","Prid","Pt","Αίμα","Nom","Αναερόβια καλλιέργεια, επώαση στους 25 C","MICRO","","","Prid Βακτήριο",""
"49034-2","Μικροοργανισμός","Prid","Pt","Cvx/Vag","Nom","Χρώση κυτοχρώματος","CYTO","","","Prid Μικροοργανισμός",""
"49788-3","Κάλιο","SCnc","Pt","Αμνιακό υγρό","Qn","","CHEM","","","SCnc Κάλιο",""
