"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"10550-2","Temazepam","Concentración de masa","Punto temporal","Suero o Plasma","Qn","","Pruebas toxicológicas de drogas","","","Cuantitativo",""
"105932-8","Bacteria","Presencia o identidad","Punto temporal","Bronquial","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"1099-1","Kpa Anticuerpos","PrThr","Punto temporal","Suero o Plasma","Ord","","Pruebas de Banco de sangre","","","",""
"11101-3","Bacteria","Número aréico (por área)","Punto temporal","Líquido sinovial","Qn","Microscopía de campo de alta intensidad","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"11261-5","Bacteria","Presencia o identidad","Punto temporal","Vaginal","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"11475-1","Microorganismo","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"12178-0","Bacteria","PrThr","Punto temporal","Genital","Ord","Fresco","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"12281-2","Bacteria","Presencia o identidad","Punto temporal","Cuello uterino","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"87941-1","Bacteria","Presencia o identidad","Punto temporal","Placenta","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"12814-0","Potasio","Concentración de sustancia","Punto temporal","Humor vítreo","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"13314-0","Bacteria","Presencia o identidad","Punto temporal","Semen","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"13315-7","Bacteria","Presencia o identidad","24 horas","Orina","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14093-9","Bacteria","Presencia o identidad","Punto temporal","Agua","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14124-2","Bacteria","PrThr","Punto temporal","Semen","Ord","Microscopía de luz","Pruebas de feritilidad","","","",""
"14172-1","Potasio","Concentración de sustancia","Punto temporal","Líquido sinovial","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"14320-6","Bacteria","Presencia o identidad","Punto temporal","Orina","Nom","Cultivo @1:100","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14325-5","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo de medio ambiente","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14394-1","Nitrógeno ureico","Concentración de masa","Punto temporal","Líquido pleural","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"14396-6","Nitrógeno ureico","Concentración de masa","Punto temporal","Líquido sinovial","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"14402-2","Creatinina","Concentración de masa","Punto temporal","Fluido gástrico","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"14407-1","Fosfato","Concentración de masa","Punto temporal","Fluido gástrico","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"14475-8","Bacteria","Presencia o identidad","Punto temporal","Cuello uterino","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14477-4","Bacteria","Presencia o identidad","Punto temporal","Uretra","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"14478-2","Bacteria","Presencia o identidad","Punto temporal","Pene","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"15202-5","Potasio","Concentración de sustancia","Punto temporal","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"17279-1","Bacteria","Presencia o identidad","Punto temporal","Líquido pleural","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17795-6","Potasio","Concentración de sustancia","Punto temporal","Hiperalimentación","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"17898-8","Bacteria","Presencia o identidad","Punto temporal","Faringe","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17909-3","Bacteria","Presencia o identidad","Punto temporal","Herida profunda","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17915-0","Bacteria","Presencia o identidad","Punto temporal","Herida superficial","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17925-9","Bacteria","Presencia o identidad","Punto temporal","Herida profunda","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17928-3","Bacteria","Presencia o identidad","Punto temporal","Sangre","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17934-1","Bacteria","Presencia o identidad","Punto temporal","Sangre","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17956-4","Bacteria","Presencia o identidad","Punto temporal","Fluido corporal","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"17969-7","Bacteria","Presencia o identidad","Punto temporal","Orina","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"18192-5","Bacteria","PrThr","Punto temporal","Nariz","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"18372-3","Potasio","Indice de susbtancia","6 Horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"19096-7","Electrolitos","Impresión/interpretación del estudio","24 horas","Orina","Narrativo","","Pruebas de provocación no químicas","","","",""
"19126-2","Bacteria","Presencia o identidad","Punto temporal","Médula ósea","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"19127-0","Bacteria","Presencia o identidad","Punto temporal","Esputo","Nom","Cultivo en paciente de Sindrome de Distress Respiratorio del Adulto","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"19128-8","Bacteria","Presencia o identidad","Punto temporal","Punta de catéter","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20474-3","Bacteria","Presencia o identidad","Punto temporal","Tejido","Nom","Cultivo de biopsia","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20693-8","Bacteria","Presencia o identidad","Punto temporal","Basura","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20694-6","Bacteria","Presencia o identidad","Punto temporal","^Embrión","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20695-3","Bacteria","Concentración de número","Punto temporal","Leche Materna","Qn","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"20877-7","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","Inoculación Animal","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20878-5","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"20879-3","Bacteria","Presencia o identidad","Punto temporal","Leche","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"21020-3","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo de aerobios+anaerobios","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"106032-6","Bacteria","Presencia o identidad","Punto temporal","Pus","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"106033-4","Bacteria","Presencia o identidad","Punto temporal","Pus","Nom","Cultivo anaerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"21476-7","Potasio","Concentración de sustancia","24 horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"106042-5","Bacteria","Presencia o identidad","Punto temporal","Leche Materna","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"99932-6","Bacteria","PrThr","Punto temporal","Fluido corporal","Ord","Automatizado","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"100041-3","Aminoglucósido","Susceptibilidad","Punto temporal","Aislado","Ordinal Cuantitativo","","Sensibilidad a a antibióticos","","","",""
"106016-9","Bacteria","Presencia o identidad","Punto temporal","Pene","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"22760-3","Potasio","Concentración de masa","Punto temporal","Suero o Plasma","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"23667-9","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"25145-4","Bacteria","PrThr","Punto temporal","Sedimento urinario","Ord","Microscopía de luz","Pruebas de urianálisis","","","",""
"25506-7","Potasio","Contenido en sustancia","Punto temporal","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"27441-5","Potasio","Contenido en sustancia","24 horas","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2819-1","Potasio","Concentración de sustancia","Punto temporal","Líquido Cefalorraquideo","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2820-9","Potasio","Concentración de sustancia","Punto temporal","Líquido de dialisis","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2821-7","Potasio","Concentración de sustancia","Punto temporal","Fluido corporal","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2822-5","Potasio","Concentración de sustancia","Punto temporal","Fluido gástrico","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2823-3","Potasio","Concentración de sustancia","Punto temporal","Suero o Plasma","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2824-1","Potasio","Concentración de sustancia","Punto temporal","Glóbulos rojos","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2825-8","Potasio","Concentración de sustancia","Punto temporal","Saliva","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2826-6","Potasio","Indice de susbtancia","72 Horas","Heces","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2827-4","Potasio","Concentración de sustancia","Punto temporal","Sudor","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2828-2","Potasio","Concentración de sustancia","Punto temporal","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2829-0","Potasio","Indice de susbtancia","24 horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"2830-8","Potasio Aclaramiento renal","Indice de volumen","24 horas","Orina y suero o plasma","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"30549-0","Potasio","Concentración de sustancia","Punto temporal","Nutrición parenteral total","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"3105-4","Urobilinógeno","PrThr","Punto temporal","Heces","Ord","","Pruebas de provocación no químicas","","","",""
"31157-1","Carboxihemoglobina","Concentración de masa","Punto temporal","Sangre","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"31219-9","Afipia felis IgM","Concentración arbitraria","Punto temporal","Suero","Qn","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"31750-3","Oído interno bovino Antígeno","PrThr","Punto temporal","Suero o Plasma","Ord","","Pruebas de serología (no micro)","","","",""
"32336-0","Potasio","Concentración de sustancia","Punto temporal","XXX","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"32355-0","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","Cultivo respiratorio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"32367-5","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"32550-6","Potasio","Cantidad de sustancia","No especificado","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"32713-0","Potasio","Concentración de sustancia","Punto temporal","Sangre arterial","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"32763-5","Bacteria","PrThr","Punto temporal","XXX","Ord","Fresco","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"32810-4","Bacteria","Presencia o identidad","Punto temporal","Bronquial","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"33218-9","Bacteria","Número aréico (por área)","Punto temporal","Sedimento urinario","Qn","Contaje automático","Pruebas de urianálisis","","","Cuantitativo",""
"34703-9","Virus Hepatitis C RNA","Concentración arbitraria","Punto temporal","Suero o Plasma","Qn","Sonda con objetivo límite de detección de amplificación=500IU/mL","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"35677-4","Potasio","Concentración de sustancia","No especificado","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"36921-5","Virus Herpes simplex 1+2 IgG","PrThr","Punto temporal","Suero","Ord","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"38292-9","1,1-Dicloroetileno","Concentración de masa","Punto temporal","Agua","Qn","","Pruebas toxicológicas de drogas","","","Cuantitativo",""
"39785-1","Potasio","Concentración de sustancia","Punto temporal","Dialisis líquido peritoneal","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"39789-3","Potasio","Concentración de sustancia","Punto temporal","Sangre venosa","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"39790-1","Potasio","Concentración de sustancia","Punto temporal","Sangre capilar","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"41598-4","Bacteria","PrThr","Punto temporal","Fluido pericárdico","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41599-2","Bacteria","PrThr","Punto temporal","Fluido corporal","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41600-8","Bacteria","PrThr","Punto temporal","Líquido sinovial","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41601-6","Bacteria","PrThr","Punto temporal","Fluído peritoneal","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41602-4","Bacteria","PrThr","Punto temporal","Líquido Cefalorraquideo","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41603-2","Bacteria","PrThr","Punto temporal","Líquido pleural","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"41741-0","Bacteria","Presencia o identidad","Punto temporal","XXX","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"42569-4","Potasio","Razón de masa o sustancia","Punto temporal","Suero o Plasma","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"42661-9","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","Electroforesis en gel de campo pulsado","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"42803-7","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"42806-0","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43161-9","Microorganismo","Concentración de número","Punto temporal","XXX","Qn","Recuento de viabilidad","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"43214-6","Bacteria","Presencia o identidad","Punto temporal","Nasofaringe","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43307-8","Bacteria","Presencia o identidad","Punto temporal","Seno","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43407-6","Bacteria","Presencia o identidad","Punto temporal","Herida profunda","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43408-4","Bacteria","Presencia o identidad","Punto temporal","Tejido","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43409-2","Bacteria","Presencia o identidad","Punto temporal","Aislado","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43410-0","Bacteria","Presencia o identidad","Punto temporal","Cuello uterino","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43411-8","Bacteria","Presencia o identidad","Punto temporal","Asp","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43426-6","Bacteria","Presencia o identidad","Punto temporal","Nasofaringe","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43441-5","Bacteria","Presencia o identidad","Punto temporal","Lavado broncoalveolar","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"43442-3","Bacteria","Presencia o identidad","Punto temporal","Cepillado bronquial","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"44022-2","Bacteria","PrThr","Punto temporal","Cuello uterino","Ord","Fresco","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"44023-0","Bacteria","PrThr","Punto temporal","Vaginal","Ord","Fresco","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"44038-8","Bacteria","PrThr","Punto temporal","XXX","Ord","","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"44039-6","Bacteria","PrThr","Punto temporal","Ojo","Ord","Microscopía de luz","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"44243-4","Bacteria","Número aréico (por área)","Punto temporal","Vaginal","Qn","Fresco","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","Cuantitativo",""
"45275-5","Bacteria","Presencia o identidad","Punto temporal","Sangre","Nom","Cultivo aerobio con incubación a 25º","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"45276-3","Bacteria","Presencia o identidad","Punto temporal","Sangre","Nom","Cultivo anaerobio con incubación a 25º","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"49034-2","Microorganismo","Presencia o identidad","Punto temporal","Cervix o Vagina","Nom","Tinción citológica","Estudios de citología","","","",""
"49788-3","Potasio","Concentración de sustancia","Punto temporal","Fluido Ammiótico","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"49789-1","Potasio","Concentración de sustancia","Punto temporal","Fluído peritoneal","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"50221-1","Bacteria","PrThr","Punto temporal","Orina","Ord","Automatizado","Pruebas de urianálisis","","","",""
"50902-6","Potasio","Contenido en sustancia","Punto temporal","Pelo","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"51480-2","Bacteria","Concentración de número","Punto temporal","Orina","Qn","Contaje automático","Pruebas de urianálisis","","","Cuantitativo",""
"51720-1","Potasio","Indice de masa","24 horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"52966-9","Bacteria","Presencia o identidad","Punto temporal","Ano","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"52967-7","Bacteria","Presencia o identidad","Punto temporal","Fluido gástrico","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"52973-5","Bacteria","Presencia o identidad","Punto temporal","Esputo aspirado traqueal","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"53123-6","Potasio","Indice de susbtancia","1 hora","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"53558-3","Bacteria","Presencia o identidad","Punto temporal","Semen","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"53617-7","Bacteria","Presencia o identidad","Punto temporal","Fluido duodenal","Nom","Cultivo aerobio","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"53908-0","Bacteria","Presencia o identidad","Punto temporal","Cepillado esofágico","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"53911-4","Bacteria","Presencia o identidad","Punto temporal","Fluido biliar","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"54148-2","Autoanticuerpos","Impresión/interpretación del estudio","Punto temporal","Suero","Narrativo","Inmunofluorescencia con sustrato de células Hep2","Pruebas de serología (no micro)","","","",""
"57379-0","Potasio","Concentración de sustancia","2 Horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"56714-9","Bacteria","Presencia o identidad","Punto temporal","Lentes de contacto","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"56715-6","Bacteria","Presencia o identidad","Punto temporal","Fluido pericárdico","Nom","Cultivo","Pruebas de Microbiología (Cultivos, DNA, antígenos y anticuerpos)","","","",""
"57355-0","Potasio","Concentración de sustancia","12 Horas","Orina","Qn","","Pruebas de provocación no químicas","","","Cuantitativo",""
"5769-5","Bacteria","Número aréico (por área)","Punto temporal","Sedimento urinario","Qn","Microscopía de campo de alta intensidad","Pruebas de urianálisis","","","Cuantitativo",""
